State_ab,City,Zip_Code,Lat,Lon,Mean,Median,Stdev,sum_w
NY,Adams,13605,43.810218,-76.022978,54499,37697,48943,470.579258240258
NY,Alexander,14005,42.902021,-78.259113,64770,57765,40606,91.7953648803724
NY,Amenia,12501,41.848203,-73.555575,82188,56048,67388,245.05768512596
NY,Apalachin,13732,42.070565,-76.162636,73219,54363,55251,311.05539999693
NY,Hempstead,11550,40.588013,-73.72936,131519,114157,78333,183.382856718209
NY,Bainbridge,13733,42.301697,-75.478883,52841,44096,42015,348.18707623717
NY,Island Park,11558,40.606348,-73.645982,110516,91529,71566,289.377702032275
NY,Washingtonville,10992,41.447173,-74.118707,100299,102874,56742,258.481908527586
NY,Belmont,14813,42.220105,-78.030794,46554,39086,35590,318.020553362372
NY,Blauvelt,10913,41.068236,-73.954937,123435,115560,76643,545.788322836077
NY,Boonville,13309,43.480862,-75.329636,48744,30120,49269,601.409011604171
NY,Bridgeport,13030,43.149446,-75.98531,56966,300000,38069,132.495496349285
NY,Bronxville,10708,40.939444,-73.826446,166618,188499,84387,511.754998969851
NY,Dansville,14437,42.583882,-77.791523,49572,300000,30354,17.0991872667097
NY,Canajoharie,13317,42.89908,-74.567869,57101,46044,47326,504.848110088504
NY,Caroga Lake,12032,43.134003,-74.481423,62519,41994,54778,154.996132919096
NY,Ithaca,14850,42.467675,-76.488417,103670,79328,74957,675.257092627592
NY,Oyster Bay,11771,40.898546,-73.521919,144265,138812,84906,45.4956863207901
NY,Binghamton,13901,42.171427,-75.857719,78956,69168,54557,539.036370789139
NY,Westmoreland,13490,43.084579,-75.376112,56797,54115,39674,614.196414866053
NY,Cobleskill,12043,42.679002,-74.485234,53309,36775,53716,998.022886609032
NY,Livonia,14487,42.802175,-77.70112,88118,74743,62925,595.169457696116
NY,Copiague,11726,40.671987,-73.39386,81303,66593,58967,3767.79649048046
NY,Coxsackie,12051,42.357628,-73.807989,70353,52459,61539,606.041389847955
NY,Plattsburgh,12901,44.716406,-73.396518,79608,300000,58886,366.483265673038
NY,De Kalb Junction,13630,44.512052,-75.297688,85971,73180,60953,71.5282304026736
NY,Dexter,13634,44.011179,-76.042982,57122,47195,46662,316.350723633272
NY,Delanson,12053,42.763423,-74.133129,67812,300000,52636,48.7979519180767
NY,Farmingdale,11735,40.729308,-73.414205,93730,82140,64884,830.383313236317
NY,Massapequa,11758,40.675844,-73.436615,109322,96675,70892,2475.90852760777
NY,East Rochester,14445,43.11221,-77.487176,55308,46808,43831,1877.2558784994
NY,Elba,14058,43.076804,-78.188908,76405,70770,40678,114.692803833381
NY,Elmsford,10523,41.054129,-73.814401,97557,86468,58902,572.884055252177
NY,Fairport,14450,43.099465,-77.443069,78131,300000,52336,1251.73869748196
NY,Islip,11751,40.637142,-73.203324,105935,103487,66101,39.6641007882218
NY,Fonda,12068,42.953384,-74.372869,53996,39436,46500,202.327435905552
NY,Northport,11768,40.903614,-73.302468,136044,117352,84548,1044.0859353641
NY,Frewsburg,14738,42.056055,-79.133687,58274,45972,43214,610.541249606814
NY,Franklin Square,11010,40.712115,-73.660449,118794,104838,78105,497.835025846181
NY,Gilbertsville,13776,42.46933,-75.322609,61087,38816,59847,98.1298198807478
NY,Gloversville,12078,43.049244,-74.345815,44894,33838,39540,4318.87503168747
NY,Granville,12832,43.413407,-73.264393,48424,37284,41510,723.435370208811
NY,Greenlawn,11740,40.864095,-73.363427,102766,86065,74841,1929.75464238475
NY,Mount Morris,14510,42.663379,-77.76667,49589,45917,37799,73.7981432313471
NY,Hammond,13646,44.446385,-75.693499,42022,35271,35731,98.4963310104221
NY,Williamsville,14221,42.972969,-78.679265,92603,87700,61797,921.042523262612
NY,Saint James,11780,40.897658,-73.161536,140932,138770,83016,143.787846102244
NY,Hewlett,11557,40.641996,-73.694393,118530,106580,71170,716.910762039086
NY,Kingston,12401,41.91905,-74.033686,119931,93481,74414,98.3242733715749
NY,Honeoye,14471,42.790135,-77.514793,52816,300000,31297,193.594890322712
NY,Hudson Falls,12839,43.304735,-73.581587,48489,41184,40339,1984.62744496059
NY,Inwood,11096,40.621346,-73.75699,61577,48669,49455,1812.0453172079
NY,Jamestown,14701,42.088508,-79.281097,66200,62644,47821,520.775591839156
NY,Keeseville,12944,44.50474,-73.482094,43523,29368,36824,312.787015661149
NY,Lake Katrine,12449,41.985218,-73.989759,54304,29971,55971,574.977076148479
NY,Lancaster,14086,42.9006,-78.668775,63941,49995,45222,2712.70342114846
NY,Le Roy,14482,42.978006,-77.990874,58405,41470,51411,1092.12453960144
NY,Lindenhurst,11757,40.685751,-73.371594,94240,83659,62758,3885.72063426402
NY,Fallsburg,12733,41.775216,-74.65965,53197,57826,30637,163.085942430829
NY,Syracuse,13208,43.082032,-76.126268,50803,44806,37789,1145.33557872603
NY,Mahopac,10541,41.367091,-73.741535,107540,92752,75217,1164.66560608798
NY,Mannsville,13661,43.717814,-76.066815,72313,68424,40848,64.2298018314243
NY,Massapequa Park,11762,40.680909,-73.449689,117792,110826,71541,1981.23618112008
NY,Middletown,10940,41.450288,-74.389639,66288,50195,53599,1640.2568858902
NY,Mexico,13114,43.465218,-76.232574,65725,53720,52306,395.24561864666
NY,Monsey,10952,41.109477,-74.076972,54476,33851,53913,2554.94386114248
NY,Morris,13808,42.548118,-75.245292,50009,38752,39457,136.028943543651
NY,Munnsville,13409,42.976549,-75.586521,61026,47774,47786,104.029159189543
NY,Nassau,12123,42.513963,-73.61075,69415,64438,41634,242.12108603849
NY,Westbury,11590,40.760048,-73.564891,85405,72146,65673,1491.6788773649
NY,Chestnut Ridge,10977,41.141028,-74.029368,30711,22682,28621,1110.11219234631
NY,Tioga Center,13845,42.020017,-76.370402,62956,56516,48893,121.92685773939
NY,North Bellmore,11710,40.690346,-73.539016,115155,108348,69598,2349.53805154406
NY,Hornell,14843,42.345537,-77.660654,72999,58420,51838,197.823386149426
NY,North Syracuse,13212,43.133853,-76.130571,53629,43505,41945,2193.66816889659
NY,Sag Harbor,11963,40.978706,-72.346015,102377,78890,74382,721.498257896546
NY,Burt,14028,43.33067,-78.704768,57984,55471,42006,280.749400332079
NY,Ontario Center,14520,43.217635,-77.279334,47392,28001,46716,778.215904390294
NY,Otisville,10963,41.471438,-74.539709,92142,81360,62864,165.420594661848
NY,Palmyra,14522,43.060864,-77.229719,50475,37696,40058,1016.18901615497
NY,North Salem,10560,41.366952,-73.576503,137645,300000,67056,77.6593015299978
NY,Peru,12972,44.579326,-73.533292,86059,71214,62372,232.717358332654
NY,Pine Bush,12566,41.609545,-74.296524,54849,36700,52580,486.809552993653
NY,Plattekill,12568,41.619788,-74.058596,50805,32502,48147,278.446404520631
NY,East Setauket,11733,40.953044,-73.090877,142471,124917,77971,83.9254586465125
NY,Port Leyden,13433,43.5854,-75.341412,42318,30454,35912,192.157027566172
NY,Remsen,13438,43.302212,-75.152526,68429,300000,44590,57.3984539088869
NY,Red Creek,13143,43.247903,-76.722852,49906,34592,43485,156.160567568436
NY,Rhinebeck,12572,41.928804,-73.910284,69076,46708,64718,731.5063544048
NY,Painted Post,14870,42.156032,-77.079167,50541,44451,38909,170.562426926701
NY,Roosevelt,11575,40.679422,-73.583372,79243,67534,55260,2112.42538972527
NY,Rushford,14777,42.389023,-78.252304,43376,37648,26571,92.3977425388058
NY,Hyde Park,12538,41.807801,-73.788022,118676,131880,70620,26.7315039527799
NY,Clyde,14433,43.06671,-76.759543,51154,38988,37227,138.928606484387
NY,Scio,14880,42.173212,-77.979508,66943,60110,41180,119.95876157389
NY,Seneca Falls,13148,42.910072,-76.798114,58744,46673,47969,1762.98123800282
NY,Southampton,11968,40.889409,-72.455563,101088,71725,81232,415.782836195948
NY,Skaneateles,13152,42.947282,-76.428488,102162,80010,78964,504.470278034008
NY,Solvay,13209,43.057292,-76.212452,55059,42445,44145,1919.79035264465
NY,Piermont,10968,41.028908,-73.933288,108148,103064,67953,202.953189563417
NY,Wellsville,14895,42.074123,-77.912282,58754,35470,56703,271.82737372403
NY,Suffern,10901,41.111983,-74.141382,91586,79825,64965,1911.48189308512
NY,Port Jefferson Station,11776,40.90905,-73.049144,103109,95647,64000,1424.66338766557
NY,Poughkeepsie,12603,41.665846,-73.867477,90594,98913,46507,106.593683080008
NY,Tully,13159,42.797952,-76.110106,59080,46539,46037,281.757191402721
NY,Great Neck,11020,40.775169,-73.727975,119998,108232,76650,527.954526621198
NY,Van Etten,14889,42.198052,-76.554511,56251,47574,48335,147.127607744657
NY,Voorheesville,12186,42.653662,-73.934268,91602,80840,58024,451.171954756316
NY,Wampsville,13163,43.077194,-75.713656,52891,41693,44961,157.424636454587
NY,Webster,14580,43.216363,-77.4219,48232,36172,40085,1686.73396214463
NY,Carthage,13619,43.973623,-75.621561,58658,54392,38904,512.30685644964
NY,West Hempstead,11552,40.695816,-73.650454,108834,98347,70892,2291.41423314954
NY,West Sand Lake,12196,42.637982,-73.594371,96359,300000,59023,433.541389259729
NY,Whitney Point,13862,42.330568,-75.971618,56782,43173,44985,256.891044273469
NY,Port Henry,12974,44.08372,-73.53706,28726,300000,16112,142.999466631109
NY,Wurtsboro,12790,41.576093,-74.485648,63762,51563,51055,306.186912298752
NY,Youngstown,14174,43.249552,-79.042228,72638,57895,57371,431.608591876275
NY,Brooklyn,11205,40.7014969,-73.9716023,117203,300000,71140,57.8628829554776
NY,Brooklyn,11210,40.6131411,-73.9531239,60976,48829,57396,268.250635277
NY,Brooklyn,11229,40.6087339,-73.9523174,78908,67319,72165,164.318576748269
NY,Brooklyn,11211,40.7164576,-73.9592358,107738,87129,74714,170.746426406928
NY,Mayfield,12117,43.1671427,-74.2612368,56407,51491,37926,698.696702409991
NY,Brooklyn,11222,40.7219984,-73.9593366,103917,63790,84516,224.819236729329
NY,Brooklyn,11235,40.5940748,-73.9586719,61425,46412,55058,620.274421076481
NY,Johnstown,12095,43.016001,-74.3628589,58574,45799,42759,1130.32794975203
NY,Brooklyn,11234,40.6109971,-73.9402463,102422,100578,73382,133.091810004636
NY,Batavia,14020,43.0066396,-78.186868,50652,41293,45132,578.193498500453
NY,Brooklyn,11226,40.6409778,-73.9536967,36339,32427,26014,438.289361636117
NY,Greenville,12083,42.3971063,-74.0148155,66160,49502,48029,916.10567883884
NY,Brooklyn,11203,40.6591131,-73.9445488,64254,54670,48534,206.718863536481
NY,New York,10016,40.641524,-73.9416243,76190,68128,48883,199.48641107625
NY,Bronx,10455,40.811457,-73.9121722,29609,21900,25154,88.1260941696914
NY,New York,10028,40.654339,-73.9238466,64710,35461,63334,244.554477110145
NY,Brooklyn,11212,40.657488,-73.9206765,51429,37854,52791,240.051676565911
NY,Athens,12015,42.2765146,-73.85924,68479,52803,49906,814.061867431596
NY,Brooklyn,11236,40.6408221,-73.9116859,84895,73363,62611,260.418304457238
NY,Frankfort,13340,43.0434447,-75.1518554,66619,56587,47474,954.728940591132
NY,Brooklyn,11239,40.6492206,-73.8805957,35440,20205,31163,450.10702712789
NY,Brooklyn,11208,40.6588417,-73.875959,57144,52769,41312,378.243514705061
NY,Brooklyn,11207,40.6573142,-73.8842981,35214,19694,37875,561.932545877329
NY,Brooklyn,11233,40.6789955,-73.9010285,82850,59463,67395,109.76119467964
NY,Herkimer,13350,43.0215612,-74.9850756,37259,34118,27290,794.006088072549
NY,Copenhagen,13626,43.8631866,-75.630393,80474,69072,56155,165.490534082427
NY,Constableville,13325,43.5813545,-75.5618852,60716,52340,44258,276.588141851926
NY,Avon,14414,42.8960249,-77.6882408,70358,52074,51932,517.813915969373
NY,Lima,14485,42.8958887,-77.6086725,61810,53030,46919,636.705708210495
NY,Nunda,14517,42.562809,-77.9425043,61726,50083,42154,157.0934359408
NY,Oneida,13421,43.0982901,-75.6497099,54322,46080,42683,293.023448487899
NY,Canastota,13032,43.1170389,-75.7631608,51186,33860,42925,429.186839194286
NY,Chittenango,13037,43.0386988,-75.838745,79311,66834,47558,328.549085719487
NY,Morrisville,13408,42.9903103,-75.6855147,63058,56003,41154,327.51804656408
NY,Hamilton,13346,42.8152169,-75.5425157,75740,68402,53242,215.783624022519
NY,Watertown,13601,43.985673,-75.8920376,43893,32831,42043,853.056210842792
NY,Rochester,14605,43.1733854,-77.6085802,28515,16093,30557,176.192412378568
NY,Rochester,14615,43.1963718,-77.6527415,31185,23005,25023,193.992355502812
NY,Rochester,14611,43.175525,-77.633088,17659,11001,20815,564.159087979519
NY,Rochester,14607,43.150366,-77.5892577,96980,59485,86998,174.226374614345
NY,Rochester,14620,43.1366529,-77.5947119,66503,50997,51804,176.290679727582
NY,Rochester,14617,43.2109164,-77.6194815,21014,16711,18457,944.521763568942
NY,Rochester,14621,43.1770269,-77.6180785,19336,11785,23116,122.65751329053
NY,Rochester,14609,43.173527,-77.5680322,55750,48435,49265,250.490034375968
NY,Rochester,14614,43.1297641,-77.6467186,51905,46270,34259,214.68761795124
NY,Rochester,14610,43.1564764,-77.5549234,53117,41909,40706,246.992601713328
NY,Rochester,14612,43.2234832,-77.6249452,40091,30558,30277,484.482440520452
NY,Brooklyn,11201,40.6932903,-73.9877087,121197,105949,67127,137.883365638717
NY,Rochester,14606,43.174607,-77.664093,45599,39653,32795,397.190766436455
NY,Rochester,14622,43.2109217,-77.5452573,86450,300000,63838,145.893122515772
NY,Brooklyn,11217,40.6916164,-73.9776998,83112,71494,56006,459.3393196123
NY,Penfield,14526,43.1430975,-77.4033778,104059,97678,54603,133.218945774156
NY,Rochester,14625,43.1406444,-77.5101856,76749,48865,65444,353.089955776255
NY,Rochester,14618,43.113804,-77.5239869,63121,66186,36656,240.98579952264
NY,Pittsford,14534,43.0890894,-77.5288463,130820,111452,76656,209.645872429778
NY,Honeoye Falls,14472,42.9911314,-77.5325184,127898,300000,66347,211.450792299209
NY,Brooklyn,11209,40.6330732,-74.0485191,112402,95157,75622,365.576652071306
NY,Henrietta,14467,43.0396701,-77.6267326,75972,58463,51571,534.14492500055
NY,Rush,14543,42.9713291,-77.6731429,116881,89405,82717,105.327546504525
NY,Rochester,14616,43.2289273,-77.7280052,81720,63519,59596,656.965591298036
NY,Rochester,14626,43.1994234,-77.6830008,80080,79824,52297,343.07872051289
NY,Rochester,14624,43.1382879,-77.6884913,74990,300000,37096,92.2625349150242
NY,Bronx,10472,40.824997,-73.8778533,44800,29713,46311,1083.84601012609
NY,Hilton,14468,43.3181032,-77.7850479,79979,71919,49778,297.01281083606
NY,Churchville,14428,43.1574111,-77.8489406,95935,82639,63312,220.254186324228
NY,Brockport,14420,43.2450596,-77.9324553,88905,85169,49009,313.313030483715
NY,Amsterdam,12010,42.9503637,-74.2080854,61660,45922,49112,329.09093975348
NY,St Johnsville,13452,43.0045635,-74.682751,45953,33415,43985,318.285542776884
NY,Great Neck,11024,40.8201073,-73.7470623,144451,300000,81501,106.523957803956
NY,Great Neck,11023,40.7863748,-73.7468768,148313,131543,81947,65.1279916081125
NY,Manhasset,11030,40.7893844,-73.7203173,131994,120234,83153,160.222116306846
NY,Port Washington,11050,40.8375595,-73.7102316,95499,83268,65972,396.110520647158
NY,Brooklyn,11231,40.6770199,-73.9952238,125991,120695,81624,630.078761046935
NY,Greenvale,11548,40.8032131,-73.6283882,76406,71608,49700,125.45732991747
NY,Albertson,11507,40.7704286,-73.660339,181057,194521,69689,84.7894497813874
NY,Old Westbury,11568,40.7796764,-73.6034009,153841,161859,84594,127.491088426577
NY,New Hyde Park,11040,40.7486674,-73.6919165,121840,300000,79848,109.125558082545
NY,Williston Park,11596,40.7583531,-73.6442298,109379,300000,74631,202.389545438799
NY,Brooklyn,11220,40.6433565,-74.0013789,58146,38931,53934,1009.20278554235
NY,Mineola,11501,40.7471425,-73.6510435,114420,300000,61578,138.423114711992
NY,Floral Park,11001,40.7249464,-73.6974348,83430,300000,52783,117.959402000382
NY,Stewart Manor,11530,40.7257277,-73.6855878,124149,300000,65717,117.890529607376
NY,Elmont,11003,40.7022044,-73.7220974,127080,300000,64371,70.0617147181781
NY,Brooklyn,11219,40.6422528,-73.9956749,40124,27801,38248,1503.61575796098
NY,Malverne,11565,40.6777325,-73.649718,110292,112643,66981,244.087721405816
NY,Uniondale,11553,40.7096428,-73.6027148,131859,300000,57961,3.6994919748778
NY,East Meadow,11554,40.707417,-73.5745946,48585,29005,53497,906.007611244512
NY,North Merrick,11566,40.6935665,-73.5633932,95895,300000,61160,115.728436214541
NY,Levittown,11756,40.7397927,-73.5254468,105976,113661,53136,92.823175363589
NY,Brooklyn,11228,40.6268984,-74.0225939,85264,68875,65070,745.893488327082
NY,Seaford,11783,40.7121544,-73.4963591,104938,102414,63643,168.089418897569
NY,Valley Stream,11580,40.6820805,-73.7145494,107354,300000,59561,138.658241036704
NY,Valley Stream,11581,40.6531331,-73.6962424,81568,71023,47321,130.155714606736
NY,Cedarhurst,11516,40.6252035,-73.7278329,140511,300000,70293,84.4242268060781
NY,Lynbrook,11563,40.6531902,-73.6758303,72112,60309,47697,187.122509374215
NY,East Rockaway,11518,40.6458189,-73.6664223,143493,300000,74690,61.8923014760845
NY,Rockville Centre,11570,40.6542323,-73.6483961,89071,66354,69013,382.778556715833
NY,Oceanside,11572,40.6272092,-73.6533873,112845,104987,74388,117.922657600286
NY,Baldwin,11510,40.6693142,-73.6108006,96739,300000,76034,199.125010394016
NY,Freeport,11520,40.6687082,-73.5907793,74878,300000,41065,86.0624555595587
NY,Wantagh,11793,40.6793876,-73.5165815,148380,300000,84387,83.0286165192581
NY,Long Beach,11561,40.5920323,-73.6683683,127664,300000,61468,99.1566107300546
NY,Glen Cove,11542,40.8779155,-73.6233099,119400,300000,67416,121.224353844871
NY,Glen Head,11545,40.8275953,-73.6384693,145974,300000,73942,108.191891728862
NY,Jericho,11753,40.8079116,-73.570122,178731,203439,77908,163.284139451538
NY,Huntington,11743,40.9069174,-73.5105178,144265,138812,84906,45.4956863207901
NY,East Norwich,11732,40.8495235,-73.5288524,113199,113516,77453,123.590285154693
NY,Syosset,11791,40.8293919,-73.5060245,170420,187634,81857,79.5928879027161
NY,Hicksville,11801,40.7684143,-73.5406425,138227,300000,57497,138.71926122536
NY,Plainview,11803,40.7888247,-73.4577056,125431,111512,82589,266.348553684149
NY,Bethpage,11714,40.7508283,-73.4583869,152736,300000,74315,66.5934386588221
NY,Brooklyn,11225,40.6683548,-73.9604674,53988,37779,52858,1253.37094585257
NY,New York,10004,40.6903066,-74.017891,0,0,0,0.0
NY,New York,10002,40.7159065,-73.9820936,100415,91469,69551,184.985572858459
NY,New York,10038,40.7075653,-74.0013991,63514,49704,51021,868.784959391878
NY,New York,10009,40.7221618,-73.9682501,51338,23603,66358,1050.48898899525
NY,New York,10003,40.7273669,-73.9884656,80209,300000,50737,210.458760553679
NY,New York,10013,40.7191639,-73.9966958,82485,54857,83968,362.076326086269
NY,New York,10010,40.7431498,-73.9905172,147114,151229,89018,543.847432052858
NY,New York,10011,40.7337076,-73.9923293,121655,100393,77632,253.415669115673
NY,New York,10014,40.7299685,-73.9995774,104474,96567,81907,333.309055127015
NY,Brooklyn,11216,40.6794431,-73.9492697,54079,43209,49060,625.503058836615
NY,New York,10036,40.7519695,-73.9840942,0,0,0,0.0
NY,Long Island City,11109,40.7525143,-73.9617418,134125,131519,94370,168.651764255754
NY,New York,10001,40.7471119,-74.0008752,52434,40262,51644,588.654112522958
NY,New York,10065,40.755788,-73.9677745,142422,118775,79232,294.370745428576
NY,New York,10021,40.7562006,-73.9584989,0,0,0,0.0
NY,Brooklyn,11206,40.6982179,-73.9473445,65376,52856,57605,363.742945422847
NY,Roosevelt Island,10044,40.766056,-73.9529175,108382,100418,66045,375.473655650317
NY,New York,10019,40.762237,-73.989856,92844,69242,72536,571.529576534731
NY,Brooklyn,11204,40.6126303,-73.9903254,66970,51028,56526,647.435011853972
NY,New York,10128,40.7762431,-73.9453168,134964,129437,89137,262.248993392739
NY,New York,10023,40.7723544,-73.9824833,148419,160021,87904,150.988879859194
NY,Brooklyn,11214,40.6108964,-73.999489,62712,45784,59542,759.736241149223
NY,New York,10022,40.7753625,-73.9921014,19366,17622,12131,892.798416521652
NY,New York,10024,40.7774175,-73.9787896,127309,300000,69908,298.544378311686
NY,New York,10027,40.7799492,-73.9771934,119448,128764,65220,288.476629256826
NY,New York,10029,40.793827,-73.9451333,83640,58119,62762,142.394535781424
NY,New York,10025,40.7903083,-73.9693891,108996,300000,77505,172.4594475267
NY,New York,10026,40.799106,-73.9497088,34112,25997,30108,573.877656862454
NY,New York,10035,40.7975948,-73.9372599,48344,25408,49164,231.014290883306
NY,New York,10037,40.8096485,-73.942008,77969,59902,65268,428.641050970955
NY,Brooklyn,11238,40.6773164,-73.9590603,76429,65566,55548,1315.71189719621
NY,New York,10030,40.8186544,-73.9461862,85783,67666,73925,259.956229022357
NY,New York,10031,40.8270084,-73.9554483,0,0,0,0.0
NY,New York,10039,40.8242944,-73.9356565,33929,33393,28330,570.367712847428
NY,Long Island City,11106,40.7686335,-73.9404954,0,0,0,0.0
NY,New York,10032,40.8370145,-73.9539618,56061,17598,74303,343.782033844376
NY,New York,10033,40.8464959,-73.9502862,61606,56347,56992,205.653218864962
NY,New York,10040,40.856358,-73.9451999,96225,76494,79999,247.575360219175
NY,New York,10034,40.864311,-73.9239339,61939,49572,43974,262.71780228542
NY,New York,10282,40.7161398,-74.0203053,0,0,0,0.0
NY,Niagara Falls,14305,43.1219813,-79.0537369,56096,45854,43406,247.754301764336
NY,Niagara Falls,14303,43.0855271,-79.0463871,26365,24106,20994,167.560774713906
NY,Brooklyn,11213,40.6732279,-73.9336927,46910,33732,43343,722.652049137208
NY,Niagara Falls,14304,43.0730009,-78.9694897,64143,53267,54510,417.577243549495
NY,North Tonawanda,14120,43.0990679,-78.8734835,63109,64987,45991,144.220336245638
NY,Lockport,14094,43.197304,-78.7262816,89410,78885,46664,169.086987115562
NY,Gasport,14067,43.156443,-78.5561547,52285,300000,41229,348.624559058765
NY,Newfane,14108,43.2586224,-78.6856103,52121,43042,38552,412.421341057043
NY,Lewiston,14092,43.1955373,-78.9482017,63788,54419,56032,513.309164510361
NY,Utica,13501,43.0851657,-75.2572268,58805,50954,48417,232.222822907549
NY,Utica,13502,43.1020331,-75.2472142,24762,19785,18342,268.289732979498
NY,Albany,12208,42.6575003,-73.7816778,46221,27906,47071,1511.02624702027
NY,Rome,13440,43.2243366,-75.4773146,41888,34454,39366,394.384784803061
NY,Whitesboro,13492,43.1124482,-75.2739612,53789,51138,42144,266.254435883671
NY,Verona,13478,43.1596462,-75.6275589,62987,56105,50836,300.051342310758
NY,New Hartford,13413,43.0582837,-75.3436266,107056,80588,74983,142.988935010641
NY,Sauquoit,13456,42.9721259,-75.2681968,81387,68552,63691,294.852359327972
NY,Brooklyn,11221,40.68762,-73.9215167,59776,45627,46514,732.702274295189
NY,Marcy,13403,43.1726112,-75.2677403,84290,300000,52790,150.894364387613
NY,Syracuse,13203,43.0678446,-76.1271182,72587,68818,46580,167.057243595913
NY,Syracuse,13206,43.0622758,-76.1098792,62029,46917,41788,392.054825646894
NY,Syracuse,13204,43.0526383,-76.1712469,34034,18270,35177,283.445378318674
NY,Syracuse,13202,43.0388643,-76.1400148,20511,7830,38717,379.555290820511
NY,Syracuse,13224,43.0400611,-76.0977558,74101,79401,52415,118.659658436824
NY,Syracuse,13207,43.0290957,-76.1697335,96237,300000,63064,207.154315709388
NY,Syracuse,13205,43.0245237,-76.1455633,42596,31550,38724,216.390099546072
NY,Brewerton,13029,43.2050063,-76.1210322,67360,58783,48102,288.012387422125
NY,Cicero,13039,43.1512332,-76.047665,54976,49414,42064,437.310668984853
NY,Liverpool,13090,43.150995,-76.1646996,85089,74037,63038,262.384967794075
NY,Baldwinsville,13027,43.1453679,-76.2703949,83876,59879,59283,367.917144751952
NY,Elbridge,13060,43.0536924,-76.4371332,74423,54482,53346,322.055016168145
NY,Bronx,10473,40.8198788,-73.8498059,30777,22136,32948,1146.57698479048
NY,Camillus,13031,43.0509714,-76.2809517,72161,53257,48039,187.825564214616
NY,Syracuse,13219,43.0432336,-76.2209873,81278,300000,48438,162.190486107471
NY,Liverpool,13088,43.1220848,-76.2240691,92225,82141,51054,298.812733074385
NY,Syracuse,13221,43.099189,-76.0564309,62452,53899,44647,514.243485553738
NY,Dewitt,13214,43.0128793,-76.0451045,98091,300000,57235,97.1602250199292
NY,Fayetteville,13066,43.0192358,-76.0002893,93116,300000,72451,222.958778760238
NY,East Syracuse,13057,43.0770266,-76.017801,88478,79383,51283,240.250966157419
NY,Manlius,13104,42.9201182,-75.9876542,104604,300000,58366,248.181607896702
NY,Syracuse,13215,42.9951209,-76.1879527,125553,300000,59285,143.289790318989
NY,Brooklyn,11223,40.6054,-73.9648516,51744,33741,54096,496.305462464819
NY,Fabius,13063,42.8197488,-75.9851628,82923,72816,51087,211.020434257124
NY,Shortsville,14548,42.9943197,-77.3028839,78562,74390,45606,378.878482209253
NY,Bloomfield,14469,42.891434,-77.455276,66570,61636,43978,335.216249637926
NY,Canandaigua,14424,42.8935149,-77.2954421,75711,64586,49652,291.090448984446
NY,Geneva,14456,42.8333702,-77.0055156,61897,44839,48642,402.086895940298
NY,Newburgh,12550,41.5063652,-74.0230569,77964,58047,50385,270.257579890872
NY,Port Jervis,12771,41.3716225,-74.6879743,36992,19139,40138,463.249046780179
NY,Walden,12586,41.5574376,-74.2075561,114145,300000,65756,167.090272977936
NY,Montgomery,12549,41.5321084,-74.2059599,75155,66033,58925,495.576950552857
NY,Circleville,10919,41.5026757,-74.3551072,104839,300000,51249,138.054977276358
NY,Cuddebackville,12729,41.4597608,-74.6766329,47972,33578,43770,199.758501065231
NY,Slate Hill,10973,41.3588273,-74.4517033,102148,94075,72606,159.254516070885
NY,Goshen,10924,41.3825595,-74.3228904,118828,123088,66705,89.8226091967092
NY,New Windsor,12553,41.4589229,-74.0532467,74619,51885,61208,330.988406873354
NY,Cornwall,12518,41.4161572,-74.0430642,139524,135978,72838,117.216622356894
NY,Highland Falls,10928,41.3642274,-74.0253448,113324,105073,57557,246.808751360723
NY,Monroe,10950,41.3254268,-74.1780682,106457,300000,65563,127.592702344131
NY,Warwick,10990,41.2327466,-74.3737916,114013,300000,86845,225.425720556916
NY,Albion,14411,43.2156877,-78.2146948,73450,66796,45665,234.121523728531
NY,Holley,14470,43.1783473,-78.0571242,43496,32865,36997,330.389664205838
NY,Kendall,14476,43.343684,-78.1223056,55926,48183,34148,439.253638081883
NY,Pulaski,13142,43.5475286,-76.1507372,52878,39324,37662,398.023039896273
NY,Constantia,13044,43.2588398,-75.9637341,66752,55167,54342,641.042148264993
NY,Fulton,13069,43.3673541,-76.2594959,61522,52791,40802,415.182311228044
NY,Oswego,13126,43.4024433,-76.555037,92461,81798,62077,364.179195781517
NY,Cooperstown,13326,42.7592222,-74.9632005,90147,300000,84273,143.330708351829
NY,Edmeston,13335,42.6718225,-75.1909438,57638,52866,46072,281.353529720411
NY,Schenevus,12155,42.5632159,-74.7870347,54367,53371,37948,336.784088108712
NY,Oneonta,13820,42.4567251,-75.0456479,46417,300000,37843,268.427441160379
NY,Carmel,10512,41.4689359,-73.6606523,89782,300000,50095,170.722220300633
NY,Cold Spring,10516,41.429493,-73.949901,115013,300000,74307,98.8278953079539
NY,Putnam Valley,10579,41.3699018,-73.8601553,114228,86509,82744,170.95327668979
NY,Brewster,10509,41.4242906,-73.6173882,113101,108763,63436,325.170505919123
NY,Woodhaven,11421,40.6950787,-73.85525,101625,93891,61115,130.489333725973
NY,Richmond Hill,11418,40.6971881,-73.8465756,85882,71093,63425,128.089954198037
NY,Ozone Park,11416,40.6847731,-73.8581871,68447,50644,50975,136.691562949568
NY,Ozone Park,11417,40.6815361,-73.8429949,67169,58417,51761,203.656264272849
